name,price,shape,category_id
PARAGESIC 500MG 5 SUPP,4,RECT.SUPP,
PARAMOL 125MG PAEDIATRIC SUPP.,6,RECT.SUPP,
PROFENID 100MG 6 SUPP.,8.25,RECT.SUPP,
PYRAL 250MG CHILDREN SUPP.,6,RECT.SUPP,
RECTOPLEXIL PAED. 10 SUPP,5,RECT.SUPP,
SEDIPROCT 6 SUPP,5.25,RECT.SUPP,
SELGON 10MG INFANT 6 SUPP,7,RECT.SUPP,7
SORAL 20MG 5 SUPP.,12,RECT.SUPP,
VOLTAREN 100MG 10 SUPP.,27,RECT.SUPP,4
VOLTAREN 25MG 5 SUPP,9,RECT.SUPP,4
VOMIDOXINE 30MG SUPP.,7,RECT.SUPP,
A 1 BABY CREAM,25,SKIN.PRE,
ACNE FREE 0.05% CREAM,7,SKIN.PRE,
ACNE ZINC TOPICAL LOTION 20 ML,8.5,SKIN.PRE,
ACNESCAVE 0.1% TOP. GEL 30 GM,18,SKIN.PRE,
ACNE-STOP CREAM 30 GM,33.2,SKIN.PRE,
ACNETROX 1% TOPICAL CREAM 25 GM,24,SKIN.PRE,
ACNIACT TOPICAL GEL 15 GM,20,SKIN.PRE,
ACNITAZ 0.1% TOPICAL GEL. 15 GM,14.5,SKIN.PRE,
ACRETIN 0.025% CREAM 30 GM,9,SKIN.PRE,
ACRETIN 0.05% CREAM,10,SKIN.PRE,
ACRO CREAM 75 GM,37.95,SKIN.PRE,
ACYCLOVIR 5% TOPICAL CREAM,9.5,SKIN.PRE,
ADAPALENE 0.1% GEL,12,SKIN.PRE,
ADWIFLAM EMULGEL 50 GM,15.75,SKIN.PRE,
ALGASON MASSAGE CREAM 40 GM,10.5,SKIN.PRE,
ALGESAL SURACTIVE 40G CREAM,18,SKIN.PRE,
ALLERGEX 15G CREAM,4.5,SKIN.PRE,
ANTIFLU 20 HARD GELATIN CAP.,12.75,SKIN.PRE,
APIFORTYL 30 SOFT GELATIN CAP.,47.25,SKIN.PRE,
ASCIZADEX-N TOP. GEL,13.5,SKIN.PRE,
ASTRIDE MASSAGE  CREAM,39,SKIN.PRE,
AVETRIX GEL 100 GM,60,SKIN.PRE,
AZADERM 20% CREAM 30 GM,21.6,SKIN.PRE,
B & B CREAM 120GM,60,SKIN.PRE,
BABY CREAM 30 GM,15,SKIN.PRE,
BENZANIL GEL,3.95,SKIN.PRE,
BEPANTHEN CREAM 30 GM,70,SKIN.PRE,
BETA CAROTENE FORTE 15MG 20 SOFT GELATIN,14.4,SKIN.PRE,
BETADERM 0.1% CREAM 15 GM,6.75,SKIN.PRE,
BETADERM 0.1% CREAM 30 GM,12,SKIN.PRE,
BETADERM 0.1% OINT. 15 GM,6.75,SKIN.PRE,
BETADINE 10% OINT. 60 GM,15.75,SKIN.PRE,
BETAFUCIN CREAM 15 GM,16.5,SKIN.PRE,
BETAMETHASONE  DIPROPIONATE 0.05% oint.,6,SKIN.PRE,
BETAPRONATE PLUS CREAM 30 GM,15,SKIN.PRE,
BETAVAL 0.1% CREAM  20 GM,8,SKIN.PRE,
BETAVAL 0.1% TOP. OINT. 15 GM,6.75,SKIN.PRE,
BETNOVATE 0.1% TOP. CREAM 15 GM,6.9,SKIN.PRE,
BETNOVATE- C TOPICAL CREAM 15 GM,7.25,SKIN.PRE,
BOBAI SPF 45SUN SCREEN LOTION,80,SKIN.PRE,
BOBAI SUN BLOCK CREAM SPF 80 - 50 GM,80,SKIN.PRE,
BORGASONE 0.1% CREAM. 20 GM,14.4,SKIN.PRE,
BORGASONE 0.1% LOTION 20ML,14.4,SKIN.PRE,
BORGASONE 0.1% OINT. 20 GM,14.4,SKIN.PRE,
BRINGO TOPICAL LOTION 120ML,35,SKIN.PRE,
BURNASORES 0.25% OINT . 15 GM,25,SKIN.PRE,
BURNAZIN CREAM,8.5,SKIN.PRE,
CALAMYL 100ML LOTION,20,SKIN.PRE,
CALAMYL-D LOTION 120 ML,7.5,SKIN.PRE,
CALM SKIN CREAM 20 GM,11.95,SKIN.PRE,
CANDICURE 1% TOP. CREAM 30 GM,27,SKIN.PRE,
CANDICURE-D CREAM 15 GM,10,SKIN.PRE,
CANDISTAN 1% TOPICAL CREAM 15 GM,7.25,SKIN.PRE,
CAPO MASSAGE  CREAM,39,SKIN.PRE,
CARBAMIDE 10% CREAM 30 GM,9,SKIN.PRE,
CARE BY CARE CREAM 100 GM,45,SKIN.PRE,
CIDOMYCIN 0.3% CREAM 15 GM,7,SKIN.PRE,
CITROPANTHEN CREAM 30 GM,28,SKIN.PRE,
CLEARTY CREAM 50 GM,70,SKIN.PRE,
CLEOCIN CREAM 20 GM,29,SKIN.PRE,
CLINDAGRAM GEL 30GM,11,SKIN.PRE,
CLINDASOL 1% TOPI. GEL 20 GM,7,SKIN.PRE,
CLOBUTRA CREAM 25 GM,10.5,SKIN.PRE,
CLOTRISONE CREAM 15GM,9,SKIN.PRE,
CLOVACORT 0.05% CREAM 20 GM,7.5,SKIN.PRE,
CODERM  CREAM,16.5,SKIN.PRE,
COMFORT GEL 50 GM,45,SKIN.PRE,
CONTRACTUBEX GEL 20 GM,26.5,SKIN.PRE,
COREGA 40GM CREAM,75,SKIN.PRE,
COSMODERM 50ML  CREAM,49.95,SKIN.PRE,
CUTACORT CREAM 15 GM,14.5,SKIN.PRE,
CUTIVATE  0.05% CREAM. 15 GM,17.25,SKIN.PRE,
DAILY MASSAGE   CREAM,58,SKIN.PRE,
DAKTACORT CREAM,10,SKIN.PRE,
DAKTARIN 2% CREAM 15 GM,11.25,SKIN.PRE,
DAKTARIN 2% ORAL GEL,33.5,SKIN.PRE,
DECLOPHEN EMULGEL 1% 30 GM,10.5,SKIN.PRE,
DEMARK CREAM 100 GM,75,SKIN.PRE,
DENTINOX 0.33% TEETHING GEL,13.5,SKIN.PRE,
DERMATIN 1% CREAM 14 GM,4.25,SKIN.PRE,
DERMATIN CORT TOPICAL CREAM 12 GM,5.5,SKIN.PRE,
DERMAZAD   CREAM,23.2,SKIN.PRE,
DERMOCALM TOPICAL LOTION 120 ML,33,SKIN.PRE,
DERMOFIX 2% CREAM 15 GM,27,SKIN.PRE,
DERMOVATE  0.05%W/W TOP. CREAM 25 GM,15.75,SKIN.PRE,
DERMOVATE 0.05 %w/w ointment,15.75,SKIN.PRE,
DES UP   GEL,55,SKIN.PRE,
DEXATOBRIN OPHTHALMIC OINT.,15,SKIN.PRE,
DIACALDERM TOPICAL OINTMENT 20 GM,40,SKIN.PRE,
DICLAC 5% GEL 30 GM,30.75,SKIN.PRE,
DIPROSALIC LOTION 30 ML,16.5,SKIN.PRE,
DIPROSALIC OINT. 15 GM,10,SKIN.PRE,
DISPERCAM  30G GEL,8,SKIN.PRE,
DIVOZINE TOPICAL LOTION 120 ML,28,SKIN.PRE,
DODGE HAIR TONIC 120ML LOTION,80,SKIN.PRE,
DOLITT CREAM 30 GM,67,SKIN.PRE,
DOLPHIN 3% TOPICAL GEL 30 GM,14,SKIN.PRE,
DOXIPROCT OINT. 30 GM,13.25,SKIN.PRE,
DOXIPROCT PLUS OINTMENT 30 GM,13.25,SKIN.PRE,
ECTOMETHRIN 5% LOTION,20,SKIN.PRE,
EGYFAST 75GRAM CREAM,26,SKIN.PRE,
ELAVE   CREAM,25,SKIN.PRE,
ELICA-M CREAM 30 GM,21.6,SKIN.PRE,
ELICASAL TOPICAL OINTMENT  30GM,24,SKIN.PRE,
EMO SOFT CREAM 15 GM,10,SKIN.PRE,
EUMOVATE 0.05G/100G TOP. OINT.,12.75,SKIN.PRE,
EUMOVATE 0.05GM/100GM TOP. CREAM,12.75,SKIN.PRE,
EXTRA CREAM 50 GM,32,SKIN.PRE,
EXTRAUMA DNA CREAM 25 GM,14.4,SKIN.PRE,
EXTRAUMA DNA FORTE GEL 25 GM,21.6,SKIN.PRE,
FAKTU OINT 30 GM,33.75,SKIN.PRE,
FARCOCIN 0.1% CREAM 20G,4.75,SKIN.PRE,
FARCOCIN 0.1% OINT. 20G,4.6,SKIN.PRE,
FASTER GEL 80 GM,14.95,SKIN.PRE,
FASTUM 2.5% TOPICAL GEL 15G,8.5,SKIN.PRE,
FASTUM 2.5% TOPICAL GEL 60G,17.25,SKIN.PRE,
FELDENE 0.5%W/W TOPICAL GEL,15,SKIN.PRE,
FINE DERM 0.25%  50GM CREAM,53.95,SKIN.PRE,
FLECTOR TOPICAL GEL 25 GM,13.5,SKIN.PRE,
FORMAGE  MASSAGE CREAM,55,SKIN.PRE,
FORMAGE MASSAGE  CREAM 50GM,37.95,SKIN.PRE,
FRESH VAG. GEL 75 GM,15.75,SKIN.PRE,
FROST GEL 100 ML,55,SKIN.PRE,
FUCICORT TOPICAL CREAM 15 GM,25.5,SKIN.PRE,
FUCICORT TOPICAL CREAM 20 GM,30.5,SKIN.PRE,
FUCICORT TOPICAL CREAM 30 GM,44.5,SKIN.PRE,
FUCIDEL 2% CREAM,15,SKIN.PRE,
FUCIDIN 2% CREAM 15 GM,23,SKIN.PRE,
FUCIDIN 2% CREAM 20 GM,28.5,SKIN.PRE,
FUCIDIN 2% CREAM 30 GM,40.75,SKIN.PRE,
FUCIDIN 2% OINT. 15 GM,23,SKIN.PRE,
FUCI-TOP 2% CREAM 15 GM,15,SKIN.PRE,
FUCI-TOP 2% OINT. 15 GM,8,SKIN.PRE,
FUCI-TOP-C CREAM 15 GM,16.5,SKIN.PRE,
FUSI 2% CREAM 15 GM,15,SKIN.PRE,
FUSIDERM 2% CREAM 15 GM,15,SKIN.PRE,
FUSIDERM 2% OINT. 15 GM,15,SKIN.PRE,
FUSI-ZON CREAM 15 GM,16,SKIN.PRE,
GARAMYCIN 0.1% CREAM 15GM,9,SKIN.PRE,
GARAMYCIN 0.1% OINT. 15 GM,9,SKIN.PRE,
GENTAZONE CREAM 15 GM,7,SKIN.PRE,
GLENOSALIC OINT. 15 GM,14.4,SKIN.PRE,
GLENSERT CREAM,26.75,SKIN.PRE,
GYNOZOL 400MG VAGINAL SOFT GELATIN CAP.,15,SKIN.PRE,
HAIR PLUS BACK  2% SCALP LOTION,72.75,SKIN.PRE,
HAIROGLOBE 2% LOTION 60 ML,25.2,SKIN.PRE,
HELO CREAM 50 GM,40,SKIN.PRE,
HEMOCLAR CREAM 40 GM,13.5,SKIN.PRE,
H-FORMULA CREAM 20 GM,10.5,SKIN.PRE,
HI-COOL MASSAGE CREAM 100 GM,49,SKIN.PRE,
HIDERM CREAM 50 GM,30,SKIN.PRE,
HIDERM TOPICAL LOTION 100ML,28,SKIN.PRE,
HIPANTHEN PLUS CREAM 60 GM,27,SKIN.PRE,
HIPANTHEN PLUS TOPICAL LOTION 120ML,20,SKIN.PRE,
HYALO 4 CONTROL CREAM 100 GM,299,SKIN.PRE,
HYDROCORTISONE 1% OINT. 20 GM,6,SKIN.PRE,
INFAJOY   OINTMENT,35,SKIN.PRE,
INOSAGE MASSAGE CREAM,40,SKIN.PRE,
INSECT BITE GEL,5,SKIN.PRE,
IRUXOL OINT. 15 GM,24,SKIN.PRE,
ISOROMYDERM TOP. GEL 30 GM,34.25,SKIN.PRE,
IVERZINE 1% LOTION 60 ML,20,SKIN.PRE,
JACY   CREAM,59.9,SKIN.PRE,
JAYOT MASSAGE  CREAM,55,SKIN.PRE,
JOGEL ORAL GEL,7,SKIN.PRE,
KENACOMB CREAM 15 GM,12.75,SKIN.PRE,
KENACOMB CREAM 30 GM,21.75,SKIN.PRE,
KENACOMB OINT. 15 GM,12.75,SKIN.PRE,
KERELLA LOTION 30 ML,10,SKIN.PRE,
KERELLA OINT. 15 GM,6,SKIN.PRE,
LAMIFEN 1%CREAM 15 GM,9,SKIN.PRE,
LAMISIL 1% TOPICAL CREAM 15 MG,15.6,SKIN.PRE,
LENEX FOOT  50GM CREAM,32,SKIN.PRE,
LIBOSENSE GEL 30 GM,65,SKIN.PRE,
LICID LOTION 30 ML,15,SKIN.PRE,
LIDOCAINE  2% GEL. 20 GM,6.75,SKIN.PRE,
LIGNOCAINE 5% CREAM 20 GM,7.5,SKIN.PRE,
LIT UP WHITENING CREAM 50 GM,85,SKIN.PRE,
LOCASTEN 1% CREAM 20 GM,9,SKIN.PRE,
LOLYBA 50GM   CREAM,20,SKIN.PRE,
LUCOCID-R 3% OINT. 30 GM,13,SKIN.PRE,
MAMY CARE CREAM 50 GM,39,SKIN.PRE,
MAXI CARE CREAM 75 GM,56,SKIN.PRE,
MAXRONE GEL 50GRAM,36,SKIN.PRE,
MEBO 0.25% HERBAL AND NATURAL OINT. 15 G,41.5,SKIN.PRE,
MELANOCOOL   CREAM,39,SKIN.PRE,
MELANOFREE CREAM 30 GM,30.75,SKIN.PRE,
MELOQUIN 4% CREAM,40.5,SKIN.PRE,
MENTOPROFEN GEL 20 GM,4.75,SKIN.PRE,
MICOBAN  2% CREAM 20 GM,6.7,SKIN.PRE,
MICOBAN ORAL GEL 20 GM,6.9,SKIN.PRE,
MICONAZ 2% CREAM 20 GM,7.25,SKIN.PRE,
MICONAZ 2% ORAL GEL 20 GM,10.25,SKIN.PRE,
MIXDERM CREAM 15 GM,12,SKIN.PRE,
MIXDERM CREAM 30 GM,21,SKIN.PRE,
MONDO CREAM 50 GM,45,SKIN.PRE,
MOOV MASSAGE CREAM 40GM,8.25,SKIN.PRE,
MOVY UP MASSAGE  CREAM,16,SKIN.PRE,
MUPIRAX 2% OINT. 10 GM,25.5,SKIN.PRE,
MYO FAST CREAM 50 GM,30,SKIN.PRE,
MYOCOOL CREAM 100 GM,38.5,SKIN.PRE,
MYOCOOL CREAM 50 GM,38.5,SKIN.PRE,
N.P PLUS CREAM 50 GM,35,SKIN.PRE,
NATARIA CREAM 50 GM,45,SKIN.PRE,
NERHAMICIN 0.3% TOP. CREAM 15 GM,10.25,SKIN.PRE,
NERICID 0.1% CREAM,8.5,SKIN.PRE,
NOVEX PANTHENOL 30GM CREAM,10,SKIN.PRE,
NYSTAFORM TOPICAL OINT.,4.1,SKIN.PRE,
OLFEN 1% TOPICAL GEL 15 GM,9,SKIN.PRE,
ON TARGET CREAM 50 GM,70,SKIN.PRE,
ORACURE ORAL GEL 30G,9,SKIN.PRE,
ORGALIGHT CREAM 50 GM,47,SKIN.PRE,
PANDERMAL OINT. 15 GM,11.25,SKIN.PRE,
PANDERMAL TOPICAL CREAM,11.25,SKIN.PRE,
PANTHENOL 2% TOP. CREAM 50 GM,16,SKIN.PRE,
PANTHENOL NILE  2% CREAM 20GM,9,SKIN.PRE,
PENTABURN 0.25GM/100GM TOP. CREAM,25,SKIN.PRE,
PERDERM 0.5MG/GM CREAM 10 GM,5.9,SKIN.PRE,
PERNY CREAM 75 GM,90,SKIN.PRE,
PEVISONE TOPICAL CREAM 15 GM,7.5,SKIN.PRE,
POLYDERM TOP. CREAM 20 GM,10.5,SKIN.PRE,
POM SHOWER GEL 250 ML,50,SKIN.PRE,
PRETTIER CREAM 50 GM,95,SKIN.PRE,
PRETTIER WHITENING CREAM,95,SKIN.PRE,
PRIDOCAINE TOPICAL CREAM 15 GM,13.5,SKIN.PRE,
PRIMO PLUS LOTION 120 ML,33,SKIN.PRE,
PROCTO-4 CREAM 15G,6.5,SKIN.PRE,
PROPAMETHONE TOP. CREAM.,12,SKIN.PRE,
PROTECA TOPICAL LOTION 120ML,28,SKIN.PRE,
PURELAN CREAM 30 GM,24,SKIN.PRE,
QUADRIDERM CREAM 15 GM,12,SKIN.PRE,
REBOTON  GEL,48,SKIN.PRE,
RELAX MASSAGE CREAM 50 GM,40,SKIN.PRE,
REPARIL N TOPICAL GEL 40 GM,23,SKIN.PRE,
REVAN CREAM 30 GM,40,SKIN.PRE,
REVI 2 CREAM 50GM,45,SKIN.PRE,
ROMAFEN 1% GEL,7.5,SKIN.PRE,
RONIDERM TOPICAL LOTION 120 ML,20,SKIN.PRE,
RONITA CREAM 50 GM,24,SKIN.PRE,
ROWACHOL 45 SOFT GELATIN CAP.,27,SKIN.PRE,
ROWATINEX 45 SOFT GELATIN CAP.,27,SKIN.PRE,
RUBALGIN 15 % TOPICAL CREAM 20 GM,10,SKIN.PRE,
SALIBET OINT. 30 GM,12,SKIN.PRE,
SALICORTIDERM OINT. 15 GM,17.5,SKIN.PRE,
SALINOL 0.9% NASAL GEL 30 GM,10,SKIN.PRE,
SCARO PLUS CREAM 50 GM,130,SKIN.PRE,
SEDIPROCT CREAM. 20 GM,6.5,SKIN.PRE,
SELCODEL CREAM 30GM,35,SKIN.PRE,
SENSICARE CREAM 50 GM,34.75,SKIN.PRE,
SENSODERM CREAM 50GM,30,SKIN.PRE,
SKINATRA TOP. OINT. 15 GM,16.8,SKIN.PRE,
SOLO TOPICAL LOTION 120ML,26.5,SKIN.PRE,
SONAKTO CREAM 50 GM,49.5,SKIN.PRE,
SOOTAL TOPICAL CREAM 50 GM,25,SKIN.PRE,
STARVILLE ACNE PRONE CREAM 60 GM,52,SKIN.PRE,
STARVILLE WHITENING CREAM 60 GM,80,SKIN.PRE,
SULFAX PLUS MASSAGE GEL 60 GM,48,SKIN.PRE,
SULFOZAN LOTION 75 ML,19.5,SKIN.PRE,
SUNDRY 60GM CREAM,65,SKIN.PRE,
TAROLIMUS CREAM 15 GM,60,SKIN.PRE,
TERBIN 1% CREAM 15 GRAM,11,SKIN.PRE,
TETRACORT OINT.  20G,5,SKIN.PRE,
TEXACORT 0.1% TOP. LIPOCREAM 20 GM,9,SKIN.PRE,
THREE ZED LOTION 120 ML,22,SKIN.PRE,
THROMBEXX DNA 1120 I.U/100GM CREAM,40,SKIN.PRE,
THROMBEXX DNA 1120 I.U/100GM GEL.,40,SKIN.PRE,
TINEACURE 1% TOP. CREAM 20 GM,10,SKIN.PRE,
TINEAREST 1% TOPICAL CREAM,14.4,SKIN.PRE,
TINOX 1% CREAM 15 GM,10,SKIN.PRE,
TOP-4 CREAM 15GM,6.5,SKIN.PRE,
TOP-FLAM CREAM 15 GM,7,SKIN.PRE,
TOPICORT 0.1% CREAM. 20 GM,6,SKIN.PRE,
TOPISONIDE 0.05% TOPI CREAM 20 GM,10.75,SKIN.PRE,
TOWMER 75 GM WHITENING   CREAM,74.95,SKIN.PRE,
TRAVODERMAL TOPICAL CREAM 15 GM,15,SKIN.PRE,
TRECZIMUS OINTMENT 20 GM,60,SKIN.PRE,
TRETOFLAMIN CREAM 20 GM,10.5,SKIN.PRE,
TRI-BETAPRONATE CREAM 30 GM,18,SKIN.PRE,
TRITOSPOT CREAM 15GM,12,SKIN.PRE,
TROSYD 1% DERMAL CREAM 20 GM,8.6,SKIN.PRE,
U.V BLOCK S.P.F 50+ CREAM,88.75,SKIN.PRE,
U-KERATO CREAM 50 GM,49.5,SKIN.PRE,
ULTRA FEET CREAM 50 GM,28,SKIN.PRE,
ULTRACAINE 5% GEL 30 GM,11.5,SKIN.PRE,
URECARE 30GM CREAM,5,SKIN.PRE,
URGENT CREAM 50 GM,33,SKIN.PRE,
URGENT CREAM 75 GM,44,SKIN.PRE,
URGENT PLUS CREAM 50 GM,38,SKIN.PRE,
VALDO   CREAM,40,SKIN.PRE,
VANO CREAM 50 GM,45,SKIN.PRE,
VINOMAX CREAM,45,SKIN.PRE,
VINOSIN CREAM 50 GM,55,SKIN.PRE,
VOLTAREN 1% EMULGEL. 25G,18,SKIN.PRE,
VOLTAREN 1% EMULGEL. 50G,32,SKIN.PRE,
VOREK CREAM 50 GM,38,SKIN.PRE,
WE GEL GEL 25 GM,33,SKIN.PRE,
WE GEL GEL 75 GM,46,SKIN.PRE,
WELLMETAZONE 0.1% CREAM 40 GM,29,SKIN.PRE,
WELLOFUNG 2% TOPICAL CREAM 40 GM,21.75,SKIN.PRE,
ZAROTEX 0.1% GEL 15 GM,25.2,SKIN.PRE,
ZENTA 30 GM  CREAM,35,SKIN.PRE,
ZINC OLIVE BABY CREAM 75 GM,30,SKIN.PRE,
ZINC OLIVE TOPICAL CREAM 75 GM,30,SKIN.PRE,
ZINCODERM CREAM 50 GM,35,SKIN.PRE,
ZINCODERM LOTION 120ML,35,SKIN.PRE,
ZINCOSIL CREAM 20 GM,6.5,SKIN.PRE,
ZOVIRAX 5% TOPICAL CREAM 10 GM,14.4,SKIN.PRE,
ACNEVERA SOAP 80 GM,30,SOAP,
CAPRY TOP SOAP 80 GM,20,SOAP,
CLEAR FACE SOAP 100 GM,20,SOAP,
CLEARTY WHITENING SOAP 80 GM,25,SOAP,
FITT-BAR SOAP 100 GM,28.75,SOAP,
FUNGICARE SOAP 80 GM,25,SOAP,
FUNGISALT SOAP,15,SOAP,
HIDERM TRANSPARENT SOAP 75 GM,28,SOAP,
KAPRITAGE 2% SOAP 100 GM,15,SOAP,
LIT UP SOAP 100 GRAM,35,SOAP,
NATRY SOAP 100 GM,28.75,SOAP,
NO ACNE SOAP 100G,30,SOAP,
ORGALIGHT SOAP 100 GM,22,SOAP,
RAMO SOAP 80MG,22,SOAP,
SYNOBAR-S SOAP 100 GM,28.75,SOAP,
TRI TECT ACNE SOAP,28.75,SOAP,
TRI TECT ANTISEPTIC SOAP,28.75,SOAP,
TRI TECT EXTRA GENTLE (CHILDREN) SOAP,22,SOAP,
VENTAMOR SOAP 100 GM,30,SOAP,
دوف صابون الازرق 100جم,16,SOAP,
ديتول صابون الاخضر الاصلي 125 جم,10,SOAP,
ديتول صابون الازرق كول 125 جم,10,SOAP,
ديتول صابون الوردي عناية بشرة 125 جم,10,SOAP,
صابون جليسرين خمس خمسات 70 جم,13,SOAP,
صابون نابلسي شاهين بالزيتون 120 جم,6,SOAP,
صابونة جليسرين,12,SOAP,
كاميه صابون الاسود 125جم,7,SOAP,
كاميه صابون البرتقالي 120جم,6,SOAP,
كاميه صابون الوردي 120 جم,6,SOAP,
لوكس صابون الابيض 120 جم,7,SOAP,
لوكس صابون الوردي 120 جم,7,SOAP,
AMIKACIN SPRAY 100ML.,21.75,SPRAY,
AVAMYS NASAL SPRAY 120 DOSES,80,SPRAY,
AXE BLACK 150 ML SPRAY,45,SPRAY,
AXE DARK TEMPTION 150 ML SPRAY,40,SPRAY,
AXE GOLD 150 ML SPRAY,40,SPRAY,
AXE YOU 150 ML SPRAY,45,SPRAY,
AZELAST PLUS NASAL SPRAY,53,SPRAY,
B.B.C. SPRAY,17.25,SPRAY,
BABY NADIF NASAL SPRAY 50 ML,96,SPRAY,
BECLO-NASAL 50MCG/DOSE SPRAY,22.8,SPRAY,
CORDO PLUS SPRAY 60 ML,35,SPRAY,
CUTISTAD 1% TOPICAL SPRAY 40 ML,15,SPRAY,
DELTARHINO NASAL SPRAY,12,SPRAY,
DERMOFIX 2% SPRAY SOLUTION 15 ML,30.75,SPRAY,
ECTONEX KIDS NASAL SPRAY 20 ML,110,SPRAY,
FLIX 50 MCG/METERED SPRAY,31.2,SPRAY,
FLIXONASE AQUEOUS 50 MCG/ METERED SPRAY,49.5,SPRAY,
FREE NOSE N. SPRAY 30 ML (0-6 YEARS),75,SPRAY,5
HIMAX SPRAY 100 ML,70,SPRAY,
J.CASANOVA SPRAY,45,SPRAY,
LIDOCAINE 10% TOPI. SPRAY 15ML,16,SPRAY,
LIGNOCAINE 10% 15ML SPRAY,13.5,SPRAY,
MANOVIPERCAINE PLUS SPRAY 15 ML,28,SPRAY,
MICONAZ 2% POWDER SPRAY 60 ML,23.5,SPRAY,4
NASACORT AQ 55MCG/DOSE N. SPRAY,86,SPRAY,
NASOFLUTIN NASAL SPRAY 120 DOSES,45,SPRAY,
NASONEX NASAL SPRAY,80,SPRAY,
NORHINOSE 50MCG/DOSE NASAL SPRAY 120 DOS,45,SPRAY,
OFF SPRAY,90,SPRAY,
OMIT C MOUTH SPRAY 60ML,25,SPRAY,
ORAMAX ORAL SPRAY 30 ML,29.75,SPRAY,
PHYSIOMER EUCALPTUS 135ML SPRAY,90,SPRAY,5
PHYSIOMER HYPERTONIC 135ML SPRAY,110,SPRAY,5
PIXEFRESH MOUTH SPRAY 60 ML,25,SPRAY,
PONGEEL ORAL SPRAY 60 ML,35,SPRAY,
PROTECA TOPICAL SPRAY 120ML,32,SPRAY,
ROVASEPT TOP. SPRAY 60 ML,20,SPRAY,
TERBIN 1% TOP. SPRAY 30 ML,13.2,SPRAY,
TICANASE 0.05% NASAL SPRAY,32,SPRAY,
TICANASE PLUS  NASAL SPRAY 15 ML,48,SPRAY,
UMBILIX SPRAY 70 ML,25,SPRAY,
VENTAL COMPOSITUM 200 DOSES SPRAY,36,SPRAY,
ZALASTIN 100MG/100ML NASAL SPRAY,23.5,SPRAY,
1.2.3 SYRUP,10.5,SYR-SUS,
AIRONYL  30mg/100ml syrup,6.75,SYR-SUS,
ALBENDAZOLE 400MG SYRUP,9.75,SYR-SUS,12
ALERID 120ML  SYRUP,10.5,SYR-SUS,5
ALLERBAN syrup,9,SYR-SUS,5
ALLERGYL 2MG/5ML SYRUP 120 ML,7.5,SYR-SUS,5
ALL-VENT SYRUP 120 ML,10.5,SYR-SUS,7
ALVEOLIN SYRUP,15.6,SYR-SUS,
ALVEOLIN-P SYRUP 100 ML,15.5,SYR-SUS,
ALZENTAL 20MG/ML SUSP. 20ML,6.75,SYR-SUS,12
AMOXIL FORT 250MG/5ML 100ML SUSPENSION,11,SYR-SUS,
AMRIZOLE 125MG/5ML SUSP. 120ML,8.25,SYR-SUS,
ANALLERGE 2mg/5ml syrup,7,SYR-SUS,5
ANSCHLARIN SYRUP,10.5,SYR-SUS,
ANTINAL 220mg/5ml susp.,10.5,SYR-SUS,8
ANTIVER 100MG/5ML SUSP. 30ML,6,SYR-SUS,12
APEXIDONE 1MG/ML SYRUP,60,SYR-SUS,
APIDONE SYRUP 125ML,11.5,SYR-SUS,
APPE-RAISE 120ML SYRUP,16,SYR-SUS,
AQUA PLUS SYRUP,16.5,SYR-SUS,
ASTIN 5MG/5ML SYRUP,14.4,SYR-SUS,
ATOMORELAX 20MG/5ML SYRUP 100 ML,89,SYR-SUS,
AUGMENTIN 156 MG/5 ML SUSPENSION 80ML,39.75,SYR-SUS,12
AUGMENTIN 312MG/5ML SUSPENSION 80 ML,48,SYR-SUS,12
AUGMENTIN 457MG/5ML (70ML)SUSP.,55.5,SYR-SUS,12
AUGMENTIN ES-600TM PD. FOR ORAL SUSP.,69,SYR-SUS,12
AUGRAM 642.9 MG/5ML SUSP. 60 ML,36,SYR-SUS,12
AVEROZOLID 100MG  SUSP 60ML,34.25,SYR-SUS,12
AVIPECT SYRUP,9,SYR-SUS,7
AZROLID 200MG/5ML SUSP. 30ML,22,SYR-SUS,12
BABETON SYRUP,18,SYR-SUS,7
BABETON SYRUP SUGAR FREE,18,SYR-SUS,7
BACTICLOR 125MG/5ML SUSP.,22.5,SYR-SUS,
BACTICLOR 250 MG/5ML SUSP.,42,SYR-SUS,
BALSAM ADULT SYRUP,14.25,SYR-SUS,7
BALSAM PED SYRUP,14.25,SYR-SUS,7
BAMBEDIL 1MG/ML SYRUP,15.75,SYR-SUS,
BENDAX 100mg/5ml susp. 60ML,10.5,SYR-SUS,
BIOMOX 250MG/5ML SUSP. 80ML,9.25,SYR-SUS,
BRONCARE SYRUP 120 ML,15.75,SYR-SUS,7
BRONCHOPRO 15MG/5ML SYRUP,11.25,SYR-SUS,7
BRONCHOTEC  SYRUP,9,SYR-SUS,7
BRONCHOTEROL SYRUP 120 ML,6.75,SYR-SUS,7
BRONKING SYRUP,17.25,SYR-SUS,
BROZEDEX SYRUP,10.5,SYR-SUS,
BRUFEN 100MG/5ML SUSP. 150ML,16,SYR-SUS,4
CABELLA  21.3MG/10ML SYRUP.,10,SYR-SUS,
CALCIVIT D3 SYRUP.120 ML,6,SYR-SUS,13
CALDIN ZINC SUSP. 120 ML,16.5,SYR-SUS,13
CALMA KING SYRUP 120 ML,17.25,SYR-SUS,
CALMINAL SYRUP,10.9,SYR-SUS,
